Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
May 24, 2023 7:00 AM;May 24, 2023 8:00 AM;57,025.50;57,033.75;8.25;41,166.25
May 24, 2023 8:00 AM;May 24, 2023 9:00 AM;59,853.25;59,865.25;12.00;41,277.50
May 24, 2023 9:00 AM;May 24, 2023 10:00 AM;60,455.25;60,495.00;39.75;38,436.75
May 24, 2023 10:00 AM;May 24, 2023 11:00 AM;61,171.00;61,329.25;158.25;37,457.25
May 24, 2023 11:00 AM;May 24, 2023 12:00 PM;61,717.50;62,227.25;509.75;36,405.50
May 24, 2023 12:00 PM;May 24, 2023 1:00 PM;60,883.00;63,024.50;2,141.50;34,124.25
May 24, 2023 1:00 PM;May 24, 2023 2:00 PM;59,485.50;62,800.50;3,315.00;32,157.75
May 24, 2023 2:00 PM;May 24, 2023 3:00 PM;58,445.75;62,143.25;3,697.50;30,972.50
May 24, 2023 3:00 PM;May 24, 2023 4:00 PM;57,458.25;59,652.00;2,193.75;30,665.25
May 24, 2023 4:00 PM;May 24, 2023 5:00 PM;56,130.50;57,772.00;1,641.50;32,200.25
May 24, 2023 5:00 PM;May 24, 2023 6:00 PM;56,666.25;57,242.25;576.00;37,119.75
May 24, 2023 6:00 PM;May 24, 2023 7:00 PM;57,257.00;57,768.00;511.00;43,232.50
May 24, 2023 7:00 PM;May 24, 2023 8:00 PM;56,747.50;56,759.25;11.75;48,060.00
May 24, 2023 8:00 PM;May 24, 2023 9:00 PM;55,080.00;55,086.75;6.75;49,514.50
May 24, 2023 9:00 PM;May 24, 2023 10:00 PM;53,067.75;53,076.75;9.00;47,811.25
May 24, 2023 10:00 PM;May 24, 2023 11:00 PM;49,741.25;49,854.25;113.00;43,365.75
May 24, 2023 11:00 PM;May 25, 2023 12:00 AM;45,485.75;46,209.75;724.00;38,049.75
May 25, 2023 12:00 AM;May 25, 2023 1:00 AM;42,395.50;43,299.50;904.00;34,195.25
May 25, 2023 1:00 AM;May 25, 2023 2:00 AM;41,011.00;41,930.25;919.25;32,182.75
May 25, 2023 2:00 AM;May 25, 2023 3:00 AM;40,047.00;40,956.00;909.00;31,057.00
May 25, 2023 3:00 AM;May 25, 2023 4:00 AM;40,447.75;41,279.00;831.25;31,438.50
May 25, 2023 4:00 AM;May 25, 2023 5:00 AM;41,513.75;42,386.25;872.50;32,030.50
May 25, 2023 5:00 AM;May 25, 2023 6:00 AM;44,710.50;45,650.25;939.75;34,346.00
May 25, 2023 6:00 AM;May 25, 2023 7:00 AM;51,601.00;51,819.75;218.75;38,798.75
May 25, 2023 7:00 AM;May 25, 2023 8:00 AM;56,759.00;56,772.50;13.50;40,195.25
May 25, 2023 8:00 AM;May 25, 2023 9:00 AM;59,776.75;59,817.25;40.50;37,395.25
May 25, 2023 9:00 AM;May 25, 2023 10:00 AM;60,059.25;60,224.25;165.00;31,245.25
May 25, 2023 10:00 AM;May 25, 2023 11:00 AM;60,595.50;60,849.25;253.75;26,032.75
May 25, 2023 11:00 AM;May 25, 2023 12:00 PM;61,117.50;62,553.50;1,436.00;22,268.50
May 25, 2023 12:00 PM;May 25, 2023 1:00 PM;60,356.50;62,913.50;2,557.00;18,567.25
May 25, 2023 1:00 PM;May 25, 2023 2:00 PM;59,763.25;63,498.25;3,735.00;16,654.00
May 25, 2023 2:00 PM;May 25, 2023 3:00 PM;58,238.25;62,923.50;4,685.25;14,929.00
May 25, 2023 3:00 PM;May 25, 2023 4:00 PM;57,374.50;61,717.25;4,342.75;15,329.75
May 25, 2023 4:00 PM;May 25, 2023 5:00 PM;56,560.50;60,044.25;3,483.75;18,381.25
May 25, 2023 5:00 PM;May 25, 2023 6:00 PM;56,370.75;57,974.25;1,603.50;23,888.00
May 25, 2023 6:00 PM;May 25, 2023 7:00 PM;57,026.25;58,224.00;1,197.75;32,145.75
May 25, 2023 7:00 PM;May 25, 2023 8:00 PM;56,999.50;57,131.75;132.25;38,490.75
May 25, 2023 8:00 PM;May 25, 2023 9:00 PM;55,075.50;55,095.50;20.00;40,088.75
May 25, 2023 9:00 PM;May 25, 2023 10:00 PM;53,361.75;53,421.00;59.25;38,114.50
May 25, 2023 10:00 PM;May 25, 2023 11:00 PM;50,438.75;50,624.50;185.75;34,187.75
May 25, 2023 11:00 PM;May 26, 2023 12:00 AM;46,322.25;46,735.75;413.50;29,844.25
May 26, 2023 12:00 AM;May 26, 2023 1:00 AM;43,551.25;44,419.50;868.25;27,586.25
May 26, 2023 1:00 AM;May 26, 2023 2:00 AM;41,827.00;43,179.00;1,352.00;26,775.00
May 26, 2023 2:00 AM;May 26, 2023 3:00 AM;40,814.50;42,301.25;1,486.75;26,839.75
May 26, 2023 3:00 AM;May 26, 2023 4:00 AM;41,203.00;42,104.50;901.50;27,685.25
May 26, 2023 4:00 AM;May 26, 2023 5:00 AM;42,279.50;42,957.50;678.00;29,099.00
May 26, 2023 5:00 AM;May 26, 2023 6:00 AM;44,909.75;45,306.75;397.00;31,612.25
May 26, 2023 6:00 AM;May 26, 2023 7:00 AM;51,451.50;51,497.75;46.25;36,843.50
May 26, 2023 7:00 AM;May 26, 2023 8:00 AM;56,536.50;56,540.75;4.25;38,775.25
May 26, 2023 8:00 AM;May 26, 2023 9:00 AM;59,505.75;59,740.50;234.75;34,318.75
May 26, 2023 9:00 AM;May 26, 2023 10:00 AM;59,638.00;60,264.25;626.25;26,151.50
May 26, 2023 10:00 AM;May 26, 2023 11:00 AM;60,052.00;61,921.25;1,869.25;19,599.75
May 26, 2023 11:00 AM;May 26, 2023 12:00 PM;60,615.00;64,305.50;3,690.50;14,942.25
May 26, 2023 12:00 PM;May 26, 2023 1:00 PM;59,745.00;64,335.00;4,590.00;11,689.75
May 26, 2023 1:00 PM;May 26, 2023 2:00 PM;58,347.50;64,238.75;5,891.25;10,347.50
May 26, 2023 2:00 PM;May 26, 2023 3:00 PM;56,515.25;62,319.75;5,804.50;9,852.00
May 26, 2023 3:00 PM;May 26, 2023 4:00 PM;55,495.75;61,043.00;5,547.25;10,764.25
May 26, 2023 4:00 PM;May 26, 2023 5:00 PM;54,888.00;59,878.50;4,990.50;14,334.25
May 26, 2023 5:00 PM;May 26, 2023 6:00 PM;54,470.50;56,471.50;2,001.00;20,880.75
May 26, 2023 6:00 PM;May 26, 2023 7:00 PM;54,210.50;54,920.75;710.25;29,219.50
May 26, 2023 7:00 PM;May 26, 2023 8:00 PM;53,077.25;53,127.00;49.75;35,507.00
May 26, 2023 8:00 PM;May 26, 2023 9:00 PM;51,607.50;51,651.75;44.25;38,490.25
May 26, 2023 9:00 PM;May 26, 2023 10:00 PM;49,579.50;49,603.00;23.50;36,533.75
May 26, 2023 10:00 PM;May 26, 2023 11:00 PM;47,042.75;47,318.75;276.00;32,879.75
May 26, 2023 11:00 PM;May 27, 2023 12:00 AM;43,269.50;43,723.50;454.00;29,071.25
May 27, 2023 12:00 AM;May 27, 2023 1:00 AM;40,074.00;40,398.00;324.00;26,846.00
May 27, 2023 1:00 AM;May 27, 2023 2:00 AM;38,470.50;38,844.50;374.00;26,243.25
May 27, 2023 2:00 AM;May 27, 2023 3:00 AM;36,877.75;37,337.50;459.75;25,914.25
May 27, 2023 3:00 AM;May 27, 2023 4:00 AM;36,516.50;37,076.75;560.25;26,501.00
May 27, 2023 4:00 AM;May 27, 2023 5:00 AM;36,151.00;36,535.25;384.25;27,074.25
May 27, 2023 5:00 AM;May 27, 2023 6:00 AM;36,240.50;36,530.25;289.75;28,021.25
May 27, 2023 6:00 AM;May 27, 2023 7:00 AM;37,726.25;37,994.50;268.25;27,914.75
May 27, 2023 7:00 AM;May 27, 2023 8:00 AM;41,041.00;41,540.75;499.75;26,673.75
May 27, 2023 8:00 AM;May 27, 2023 9:00 AM;44,745.50;45,203.50;458.00;23,535.50
May 27, 2023 9:00 AM;May 27, 2023 10:00 AM;46,824.75;48,516.00;1,691.25;17,444.50
May 27, 2023 10:00 AM;May 27, 2023 11:00 AM;47,732.50;50,558.25;2,825.75;11,979.25
May 27, 2023 11:00 AM;May 27, 2023 12:00 PM;47,800.00;52,540.00;4,740.00;7,440.75
May 27, 2023 12:00 PM;May 27, 2023 1:00 PM;47,272.50;52,886.25;5,613.75;4,502.00
May 27, 2023 1:00 PM;May 27, 2023 2:00 PM;45,816.25;51,505.50;5,689.25;3,043.75
May 27, 2023 2:00 PM;May 27, 2023 3:00 PM;44,312.50;49,965.75;5,653.25;3,264.00
May 27, 2023 3:00 PM;May 27, 2023 4:00 PM;43,473.75;48,833.75;5,360.00;5,271.50
May 27, 2023 4:00 PM;May 27, 2023 5:00 PM;42,762.75;47,492.00;4,729.25;10,107.00
May 27, 2023 5:00 PM;May 27, 2023 6:00 PM;43,146.00;45,600.00;2,454.00;18,495.75
May 27, 2023 6:00 PM;May 27, 2023 7:00 PM;43,820.75;44,338.75;518.00;28,266.00
May 27, 2023 7:00 PM;May 27, 2023 8:00 PM;43,706.75;43,785.25;78.50;35,699.50
May 27, 2023 8:00 PM;May 27, 2023 9:00 PM;43,035.75;43,040.25;4.50;38,511.50
May 27, 2023 9:00 PM;May 27, 2023 10:00 PM;42,166.50;42,171.00;4.50;37,540.25
May 27, 2023 10:00 PM;May 27, 2023 11:00 PM;41,081.75;41,165.50;83.75;35,256.50
May 27, 2023 11:00 PM;May 28, 2023 12:00 AM;38,107.00;38,384.25;277.25;31,389.25
May 28, 2023 12:00 AM;May 28, 2023 1:00 AM;35,652.25;35,986.25;334.00;28,858.00
May 28, 2023 1:00 AM;May 28, 2023 2:00 AM;33,929.50;34,230.50;301.00;27,581.25
May 28, 2023 2:00 AM;May 28, 2023 3:00 AM;32,865.50;33,095.25;229.75;27,460.75
May 28, 2023 3:00 AM;May 28, 2023 4:00 AM;32,597.00;32,861.00;264.00;28,147.25
May 28, 2023 4:00 AM;May 28, 2023 5:00 AM;32,196.50;32,345.00;148.50;28,611.75
May 28, 2023 5:00 AM;May 28, 2023 6:00 AM;32,045.00;32,325.25;280.25;28,672.50
May 28, 2023 6:00 AM;May 28, 2023 7:00 AM;32,796.75;33,464.50;667.75;26,999.00
May 28, 2023 7:00 AM;May 28, 2023 8:00 AM;35,694.50;37,047.75;1,353.25;23,937.75
May 28, 2023 8:00 AM;May 28, 2023 9:00 AM;38,700.25;40,483.50;1,783.25;18,928.75
May 28, 2023 9:00 AM;May 28, 2023 10:00 AM;40,587.25;42,910.75;2,323.50;12,388.75
May 28, 2023 10:00 AM;May 28, 2023 11:00 AM;41,880.75;46,722.50;4,841.75;7,197.00
May 28, 2023 11:00 AM;May 28, 2023 12:00 PM;43,026.25;48,608.75;5,582.50;4,443.25
May 28, 2023 12:00 PM;May 28, 2023 1:00 PM;42,353.00;47,989.75;5,636.75;2,490.50
May 28, 2023 1:00 PM;May 28, 2023 2:00 PM;40,726.00;47,055.75;6,329.75;1,203.75
May 28, 2023 2:00 PM;May 28, 2023 3:00 PM;39,380.25;45,543.75;6,163.50;1,575.75
May 28, 2023 3:00 PM;May 28, 2023 4:00 PM;38,561.75;44,079.75;5,518.00;2,977.75
May 28, 2023 4:00 PM;May 28, 2023 5:00 PM;38,759.00;43,603.75;4,844.75;4,508.50
May 28, 2023 5:00 PM;May 28, 2023 6:00 PM;39,550.00;41,947.25;2,397.25;10,681.75
May 28, 2023 6:00 PM;May 28, 2023 7:00 PM;40,654.75;41,463.25;808.50;17,425.50
May 28, 2023 7:00 PM;May 28, 2023 8:00 PM;40,833.50;41,174.75;341.25;23,299.00
May 28, 2023 8:00 PM;May 28, 2023 9:00 PM;40,687.50;40,703.75;16.25;26,038.50
May 28, 2023 9:00 PM;May 28, 2023 10:00 PM;40,342.75;40,435.75;93.00;24,821.75
May 28, 2023 10:00 PM;May 28, 2023 11:00 PM;39,868.00;40,003.00;135.00;23,349.75
May 28, 2023 11:00 PM;May 29, 2023 12:00 AM;37,191.50;37,288.75;97.25;21,040.75
May 29, 2023 12:00 AM;May 29, 2023 1:00 AM;35,366.25;35,978.25;612.00;19,975.50
May 29, 2023 1:00 AM;May 29, 2023 2:00 AM;33,505.00;34,442.75;937.75;18,934.25
May 29, 2023 2:00 AM;May 29, 2023 3:00 AM;32,553.25;33,782.00;1,228.75;19,124.75
May 29, 2023 3:00 AM;May 29, 2023 4:00 AM;32,116.50;32,960.00;843.50;19,274.00
May 29, 2023 4:00 AM;May 29, 2023 5:00 AM;32,045.00;32,735.25;690.25;19,891.75
May 29, 2023 5:00 AM;May 29, 2023 6:00 AM;32,226.00;32,751.00;525.00;20,070.75
May 29, 2023 6:00 AM;May 29, 2023 7:00 AM;32,888.75;33,096.00;207.25;19,055.25
May 29, 2023 7:00 AM;May 29, 2023 8:00 AM;35,481.50;35,917.25;435.75;17,307.00
May 29, 2023 8:00 AM;May 29, 2023 9:00 AM;38,869.25;40,349.00;1,479.75;13,344.25
May 29, 2023 9:00 AM;May 29, 2023 10:00 AM;41,428.50;43,795.75;2,367.25;8,431.50
May 29, 2023 10:00 AM;May 29, 2023 11:00 AM;42,536.25;45,542.75;3,006.50;4,073.50
May 29, 2023 11:00 AM;May 29, 2023 12:00 PM;43,720.75;48,224.25;4,503.50;1,958.75
May 29, 2023 12:00 PM;May 29, 2023 1:00 PM;43,508.50;48,587.00;5,078.50;694.25
May 29, 2023 1:00 PM;May 29, 2023 2:00 PM;41,930.50;47,777.25;5,846.75;-711.75
May 29, 2023 2:00 PM;May 29, 2023 3:00 PM;40,726.75;46,770.00;6,043.25;429.75
May 29, 2023 3:00 PM;May 29, 2023 4:00 PM;40,145.25;45,644.50;5,499.25;2,028.50
May 29, 2023 4:00 PM;May 29, 2023 5:00 PM;40,372.25;45,499.75;5,127.50;2,572.25
May 29, 2023 5:00 PM;May 29, 2023 6:00 PM;41,790.00;46,046.25;4,256.25;8,054.00
May 29, 2023 6:00 PM;May 29, 2023 7:00 PM;43,201.25;45,477.00;2,275.75;13,560.25
May 29, 2023 7:00 PM;May 29, 2023 8:00 PM;43,383.75;43,971.50;587.75;19,999.00
May 29, 2023 8:00 PM;May 29, 2023 9:00 PM;43,032.75;43,223.25;190.50;23,822.25
May 29, 2023 9:00 PM;May 29, 2023 10:00 PM;42,544.75;42,838.75;294.00;23,587.00
May 29, 2023 10:00 PM;May 29, 2023 11:00 PM;42,125.50;42,347.75;222.25;22,776.25
May 29, 2023 11:00 PM;May 30, 2023 12:00 AM;39,172.00;39,644.00;472.00;20,063.75
May 30, 2023 12:00 AM;May 30, 2023 1:00 AM;36,793.75;37,517.00;723.25;19,113.00
May 30, 2023 1:00 AM;May 30, 2023 2:00 AM;35,847.75;36,580.00;732.25;20,270.25
May 30, 2023 2:00 AM;May 30, 2023 3:00 AM;35,152.75;36,637.00;1,484.25;21,127.25
May 30, 2023 3:00 AM;May 30, 2023 4:00 AM;35,418.00;36,616.50;1,198.50;22,466.50
May 30, 2023 4:00 AM;May 30, 2023 5:00 AM;36,671.25;37,382.00;710.75;24,162.50
May 30, 2023 5:00 AM;May 30, 2023 6:00 AM;39,983.75;40,590.75;607.00;28,135.75
May 30, 2023 6:00 AM;May 30, 2023 7:00 AM;47,179.00;47,265.50;86.50;34,259.75
May 30, 2023 7:00 AM;May 30, 2023 8:00 AM;52,921.00;52,930.00;9.00;37,093.25
May 30, 2023 8:00 AM;May 30, 2023 9:00 AM;56,459.25;56,473.00;13.75;35,220.00
May 30, 2023 9:00 AM;May 30, 2023 10:00 AM;57,503.50;57,766.00;262.50;29,174.00
May 30, 2023 10:00 AM;May 30, 2023 11:00 AM;58,153.50;58,957.75;804.25;23,302.25
May 30, 2023 11:00 AM;May 30, 2023 12:00 PM;58,398.25;59,342.75;944.50;18,714.50
May 30, 2023 12:00 PM;May 30, 2023 1:00 PM;58,056.50;60,900.00;2,843.50;16,718.75
May 30, 2023 1:00 PM;May 30, 2023 2:00 PM;57,387.00;59,803.50;2,416.50;16,257.25
May 30, 2023 2:00 PM;May 30, 2023 3:00 PM;56,210.25;59,396.75;3,186.50;16,323.50
May 30, 2023 3:00 PM;May 30, 2023 4:00 PM;55,239.00;58,067.00;2,828.00;18,093.25
May 30, 2023 4:00 PM;May 30, 2023 5:00 PM;54,435.25;56,744.75;2,309.50;21,643.25
May 30, 2023 5:00 PM;May 30, 2023 6:00 PM;54,505.25;55,632.75;1,127.50;27,636.50
May 30, 2023 6:00 PM;May 30, 2023 7:00 PM;54,740.25;54,983.25;243.00;35,392.75
May 30, 2023 7:00 PM;May 30, 2023 8:00 PM;54,622.50;54,629.50;7.00;42,027.25
May 30, 2023 8:00 PM;May 30, 2023 9:00 PM;53,183.25;53,185.25;2.00;44,218.75
May 30, 2023 9:00 PM;May 30, 2023 10:00 PM;51,064.50;51,067.75;3.25;41,440.50
May 30, 2023 10:00 PM;May 30, 2023 11:00 PM;48,460.50;48,724.25;263.75;36,444.25
May 30, 2023 11:00 PM;May 31, 2023 12:00 AM;44,296.25;44,862.25;566.00;31,201.00
May 31, 2023 12:00 AM;May 31, 2023 1:00 AM;41,893.25;42,370.75;477.50;28,845.75
May 31, 2023 1:00 AM;May 31, 2023 2:00 AM;39,942.25;40,501.75;559.50;27,673.25
May 31, 2023 2:00 AM;May 31, 2023 3:00 AM;39,226.00;39,952.75;726.75;28,063.50
May 31, 2023 3:00 AM;May 31, 2023 4:00 AM;39,654.00;40,431.50;777.50;29,460.00
May 31, 2023 4:00 AM;May 31, 2023 5:00 AM;40,425.00;40,686.50;261.50;30,952.25
May 31, 2023 5:00 AM;May 31, 2023 6:00 AM;43,210.00;43,431.75;221.75;33,942.25
May 31, 2023 6:00 AM;May 31, 2023 7:00 AM;50,460.00;50,470.25;10.25;39,369.50
May 31, 2023 7:00 AM;May 31, 2023 8:00 AM;55,798.50;55,805.75;7.25;39,886.75
May 31, 2023 8:00 AM;May 31, 2023 9:00 AM;58,544.00;58,696.75;152.75;35,142.50
May 31, 2023 9:00 AM;May 31, 2023 10:00 AM;58,855.25;59,743.00;887.75;26,207.00
May 31, 2023 10:00 AM;May 31, 2023 11:00 AM;59,216.50;61,315.00;2,098.50;18,717.25
May 31, 2023 11:00 AM;May 31, 2023 12:00 PM;59,941.75;63,382.50;3,440.75;13,470.75
May 31, 2023 12:00 PM;May 31, 2023 1:00 PM;59,791.75;64,306.25;4,514.50;10,699.50
May 31, 2023 1:00 PM;May 31, 2023 2:00 PM;58,854.75;63,467.25;4,612.50;8,739.00
May 31, 2023 2:00 PM;May 31, 2023 3:00 PM;57,318.75;62,038.50;4,719.75;8,054.00
May 31, 2023 3:00 PM;May 31, 2023 4:00 PM;56,497.25;60,674.50;4,177.25;9,946.75
May 31, 2023 4:00 PM;May 31, 2023 5:00 PM;56,194.50;59,162.75;2,968.25;14,048.75
May 31, 2023 5:00 PM;May 31, 2023 6:00 PM;56,381.00;58,102.00;1,721.00;21,276.75
May 31, 2023 6:00 PM;May 31, 2023 7:00 PM;56,582.25;56,931.75;349.50;30,169.25
May 31, 2023 7:00 PM;May 31, 2023 8:00 PM;56,618.00;56,698.25;80.25;37,630.50
May 31, 2023 8:00 PM;May 31, 2023 9:00 PM;55,512.25;55,519.50;7.25;40,378.50
May 31, 2023 9:00 PM;May 31, 2023 10:00 PM;53,490.25;53,491.50;1.25;37,885.50
May 31, 2023 10:00 PM;May 31, 2023 11:00 PM;50,690.25;50,739.00;48.75;33,407.75
May 31, 2023 11:00 PM;Jun 1, 2023 12:00 AM;46,633.75;46,761.75;128.00;28,766.75
Jun 1, 2023 12:00 AM;Jun 1, 2023 1:00 AM;43,875.50;44,595.25;719.75;27,155.25
Jun 1, 2023 1:00 AM;Jun 1, 2023 2:00 AM;42,177.75;42,946.75;769.00;26,242.00
Jun 1, 2023 2:00 AM;Jun 1, 2023 3:00 AM;41,350.50;43,028.00;1,677.50;26,190.25
Jun 1, 2023 3:00 AM;Jun 1, 2023 4:00 AM;41,704.75;44,668.75;2,964.00;26,740.25
Jun 1, 2023 4:00 AM;Jun 1, 2023 5:00 AM;42,778.75;45,022.50;2,243.75;27,888.75
Jun 1, 2023 5:00 AM;Jun 1, 2023 6:00 AM;44,820.00;45,734.75;914.75;29,557.00
Jun 1, 2023 6:00 AM;Jun 1, 2023 7:00 AM;51,528.25;51,876.50;348.25;34,868.50
Jun 1, 2023 7:00 AM;Jun 1, 2023 8:00 AM;56,665.25;56,675.25;10.00;36,708.00
Jun 1, 2023 8:00 AM;Jun 1, 2023 9:00 AM;59,301.50;59,307.50;6.00;34,714.00
Jun 1, 2023 9:00 AM;Jun 1, 2023 10:00 AM;59,573.75;59,688.75;115.00;27,914.50
Jun 1, 2023 10:00 AM;Jun 1, 2023 11:00 AM;60,329.25;61,008.50;679.25;22,159.75
Jun 1, 2023 11:00 AM;Jun 1, 2023 12:00 PM;60,694.75;61,944.75;1,250.00;17,831.00
Jun 1, 2023 12:00 PM;Jun 1, 2023 1:00 PM;60,653.75;62,812.75;2,159.00;15,344.75
Jun 1, 2023 1:00 PM;Jun 1, 2023 2:00 PM;59,828.25;62,624.75;2,796.50;13,172.00
Jun 1, 2023 2:00 PM;Jun 1, 2023 3:00 PM;58,308.00;61,381.75;3,073.75;12,809.50
Jun 1, 2023 3:00 PM;Jun 1, 2023 4:00 PM;57,605.50;61,468.00;3,862.50;13,892.25
Jun 1, 2023 4:00 PM;Jun 1, 2023 5:00 PM;56,617.25;59,699.50;3,082.25;16,971.00
Jun 1, 2023 5:00 PM;Jun 1, 2023 6:00 PM;57,338.25;60,205.50;2,867.25;22,561.50
Jun 1, 2023 6:00 PM;Jun 1, 2023 7:00 PM;57,020.25;57,775.25;755.00;29,475.50
Jun 1, 2023 7:00 PM;Jun 1, 2023 8:00 PM;56,666.50;56,729.00;62.50;34,797.00
Jun 1, 2023 8:00 PM;Jun 1, 2023 9:00 PM;55,025.25;55,037.75;12.50;36,609.50
Jun 1, 2023 9:00 PM;Jun 1, 2023 10:00 PM;53,150.00;53,150.50;0.50;35,640.75
Jun 1, 2023 10:00 PM;Jun 1, 2023 11:00 PM;51,358.25;51,377.25;19.00;33,592.75
Jun 1, 2023 11:00 PM;Jun 2, 2023 12:00 AM;47,679.25;48,866.00;1,186.75;30,796.50
Jun 2, 2023 12:00 AM;Jun 2, 2023 1:00 AM;44,442.75;44,697.25;254.50;28,526.25
Jun 2, 2023 1:00 AM;Jun 2, 2023 2:00 AM;42,038.25;43,019.00;980.75;27,710.25
Jun 2, 2023 2:00 AM;Jun 2, 2023 3:00 AM;41,115.75;42,631.75;1,516.00;27,987.00
Jun 2, 2023 3:00 AM;Jun 2, 2023 4:00 AM;40,774.50;42,653.75;1,879.25;29,131.75
Jun 2, 2023 4:00 AM;Jun 2, 2023 5:00 AM;41,761.00;42,957.25;1,196.25;30,999.75
Jun 2, 2023 5:00 AM;Jun 2, 2023 6:00 AM;44,122.50;45,375.25;1,252.75;33,993.75
Jun 2, 2023 6:00 AM;Jun 2, 2023 7:00 AM;50,491.25;50,540.50;49.25;39,441.25
Jun 2, 2023 7:00 AM;Jun 2, 2023 8:00 AM;55,828.00;55,829.25;1.25;41,770.00
Jun 2, 2023 8:00 AM;Jun 2, 2023 9:00 AM;58,921.25;59,029.75;108.50;38,874.50
Jun 2, 2023 9:00 AM;Jun 2, 2023 10:00 AM;59,622.25;59,988.75;366.50;31,817.00
Jun 2, 2023 10:00 AM;Jun 2, 2023 11:00 AM;59,741.75;60,893.75;1,152.00;24,406.50
Jun 2, 2023 11:00 AM;Jun 2, 2023 12:00 PM;59,789.25;61,795.00;2,005.75;18,974.00
Jun 2, 2023 12:00 PM;Jun 2, 2023 1:00 PM;58,979.25;61,744.25;2,765.00;15,520.25
Jun 2, 2023 1:00 PM;Jun 2, 2023 2:00 PM;57,643.00;61,565.75;3,922.75;13,638.25
Jun 2, 2023 2:00 PM;Jun 2, 2023 3:00 PM;56,361.25;60,798.50;4,437.25;13,566.50
Jun 2, 2023 3:00 PM;Jun 2, 2023 4:00 PM;55,597.25;59,454.25;3,857.00;15,307.75
Jun 2, 2023 4:00 PM;Jun 2, 2023 5:00 PM;54,660.75;57,114.00;2,453.25;18,680.25
Jun 2, 2023 5:00 PM;Jun 2, 2023 6:00 PM;54,353.25;55,367.50;1,014.25;24,076.25
Jun 2, 2023 6:00 PM;Jun 2, 2023 7:00 PM;54,152.25;54,601.50;449.25;30,645.00
Jun 2, 2023 7:00 PM;Jun 2, 2023 8:00 PM;53,378.50;53,385.00;6.50;35,493.25
Jun 2, 2023 8:00 PM;Jun 2, 2023 9:00 PM;51,476.50;51,477.50;1.00;37,242.50
Jun 2, 2023 9:00 PM;Jun 2, 2023 10:00 PM;49,570.00;49,643.25;73.25;34,927.25
Jun 2, 2023 10:00 PM;Jun 2, 2023 11:00 PM;46,863.00;47,109.25;246.25;29,736.50
Jun 2, 2023 11:00 PM;Jun 3, 2023 12:00 AM;43,478.75;44,132.50;653.75;25,306.75
Jun 3, 2023 12:00 AM;Jun 3, 2023 1:00 AM;40,558.75;40,737.75;179.00;23,120.25
Jun 3, 2023 1:00 AM;Jun 3, 2023 2:00 AM;38,844.50;38,965.75;121.25;22,918.50
Jun 3, 2023 2:00 AM;Jun 3, 2023 3:00 AM;37,713.50;37,938.00;224.50;23,370.00
Jun 3, 2023 3:00 AM;Jun 3, 2023 4:00 AM;37,271.25;37,729.00;457.75;24,199.00
Jun 3, 2023 4:00 AM;Jun 3, 2023 5:00 AM;37,482.75;38,181.25;698.50;25,645.25
Jun 3, 2023 5:00 AM;Jun 3, 2023 6:00 AM;37,551.00;38,204.75;653.75;26,171.25
Jun 3, 2023 6:00 AM;Jun 3, 2023 7:00 AM;39,056.00;39,615.00;559.00;26,267.00
Jun 3, 2023 7:00 AM;Jun 3, 2023 8:00 AM;41,889.00;42,521.25;632.25;25,657.50
Jun 3, 2023 8:00 AM;Jun 3, 2023 9:00 AM;45,129.75;45,800.75;671.00;22,231.25
Jun 3, 2023 9:00 AM;Jun 3, 2023 10:00 AM;47,335.00;49,643.50;2,308.50;15,574.00
Jun 3, 2023 10:00 AM;Jun 3, 2023 11:00 AM;48,342.25;51,621.50;3,279.25;8,985.50
Jun 3, 2023 11:00 AM;Jun 3, 2023 12:00 PM;48,575.75;53,057.25;4,481.50;4,584.50
Jun 3, 2023 12:00 PM;Jun 3, 2023 1:00 PM;48,179.50;52,754.75;4,575.25;2,148.25
Jun 3, 2023 1:00 PM;Jun 3, 2023 2:00 PM;46,405.00;51,288.75;4,883.75;618.00
Jun 3, 2023 2:00 PM;Jun 3, 2023 3:00 PM;45,267.75;50,649.25;5,381.50;1,342.25
Jun 3, 2023 3:00 PM;Jun 3, 2023 4:00 PM;44,530.50;49,413.00;4,882.50;4,012.00
Jun 3, 2023 4:00 PM;Jun 3, 2023 5:00 PM;44,152.00;48,167.00;4,015.00;8,715.75
Jun 3, 2023 5:00 PM;Jun 3, 2023 6:00 PM;44,713.25;47,183.75;2,470.50;16,128.50
Jun 3, 2023 6:00 PM;Jun 3, 2023 7:00 PM;45,129.25;46,128.75;999.50;24,608.50
Jun 3, 2023 7:00 PM;Jun 3, 2023 8:00 PM;44,911.25;45,032.25;121.00;31,506.00
Jun 3, 2023 8:00 PM;Jun 3, 2023 9:00 PM;44,024.25;44,029.25;5.00;34,573.00
Jun 3, 2023 9:00 PM;Jun 3, 2023 10:00 PM;43,010.50;43,015.25;4.75;32,816.00
Jun 3, 2023 10:00 PM;Jun 3, 2023 11:00 PM;41,673.25;41,817.00;143.75;29,535.00
Jun 3, 2023 11:00 PM;Jun 4, 2023 12:00 AM;38,889.75;39,187.00;297.25;25,880.50
